Age,Job,Marital,Qualification,Default_Premium,Health_Insurance,General_Insurance,Contact,Month,Last_Contact_Day,Last_Contact_Duration,Contacts_During_Campaign,Previous_Contact_Days,Contacts_Before_Campaign,Previous_Outcome,Employement_Rates,Price_Variation,Consumer_Confidence_Index,Insurance_Rate,No_Employees,Client_Subscribed
29,1,2,0,0,2,0,1,4,0,76,1,999,0,1,1.4,94.58302553,-38.54990973,1.877880043,5033.339208,0
41,1,1,3,1,0,2,1,4,0,244,1,999,0,1,1.4,93.68039545,-40.01627245,5.136283167,5090.102754,0
59,9,0,0,0,2,0,1,4,0,135,2,999,0,1,1.4,93.22543607,-42.61522123,2.843902081,5246.051338,0
35,0,1,1,0,2,0,1,4,0,131,4,999,0,1,1.4,94.2739931,-42.36158253,3.393625871,5086.961817,0
42,1,1,0,0,2,2,1,4,0,102,1,999,0,1,1.4,92.89176746,-46.06168872,3.706567569,4990.652498,0
58,1,1,0,1,0,0,1,4,0,326,1,999,0,1,1.4,93.76153825,-35.33229524,4.160296942,5081.634141,0
30,2,1,0,0,0,0,1,4,0,153,2,999,0,1,1.4,94.30211542,-41.0993626,3.489181244,5126.343293,0
42,1,1,0,1,2,0,1,4,0,151,2,999,0,1,1.4,93.35213161,-31.26883754,4.15799947,5119.575535,0
40,1,1,0,1,2,0,1,4,0,349,5,999,0,1,1.4,94.51606437,-37.15089096,5.328648758,5000.817001,0
54,0,1,4,0,2,0,1,4,0,291,2,999,0,1,1.4,93.8740598,-32.55110399,4.351751537,5079.770012,0
47,1,1,0,0,2,0,1,4,0,185,3,999,0,1,1.4,93.16537615,-40.76549421,2.686881924,5255.619945,0
30,1,2,0,1,2,0,1,4,0,169,2,999,0,1,1.4,93.70058131,-47.94006665,2.909531998,5276.680885,0
35,1,1,0,0,0,0,1,4,0,281,3,999,0,1,1.4,94.42165977,-31.23078395,2.869719082,5195.040374,0
49,3,0,0,0,0,0,1,4,0,114,4,999,0,1,1.4,92.26533958,-36.73489179,6.095816689,5113.658458,0
49,3,1,0,0,0,2,1,4,0,183,2,999,0,1,1.4,94.5435851,-35.33357498,5.23825488,5107.767298,0
45,9,2,3,1,2,0,1,4,0,293,3,999,0,1,1.4,93.06240543,-44.46506099,2.431446861,5300.227153,0
36,0,1,1,0,2,2,1,4,0,111,4,999,0,1,1.4,94.16635191,-41.61901071,2.984636218,5251.416641,0
29,7,0,1,0,2,0,1,4,0,56,2,999,0,1,1.4,93.39855652,-39.64851952,4.087976147,5197.365255,0
30,2,0,4,0,0,0,1,4,0,101,5,999,0,1,1.4,93.62668886,-39.22600653,3.511815089,5112.026509,0
44,1,2,0,0,0,0,1,4,0,247,3,999,0,1,1.4,93.05931378,-39.30215977,3.948284518,5224.463012,0
28,9,2,4,0,0,0,1,4,1,125,2,999,0,1,1.4,93.23262727,-46.51630614,4.571482693,5117.860782,0
40,1,1,0,0,2,2,1,4,1,322,3,999,0,1,1.4,94.20380955,-35.1421409,4.635176051,5189.712518,0
39,9,2,3,0,2,0,1,4,1,182,4,999,0,1,1.4,93.14678451,-38.22678965,5.451157364,5186.311469,0
49,1,1,0,0,2,0,1,4,1,117,3,999,0,1,1.4,93.77402163,-31.25091127,2.568024447,5062.9319,0
31,1,1,0,0,2,0,1,4,1,198,2,999,0,1,1.4,94.07784056,-33.71539407,1.822431776,5173.424347,0
37,1,1,0,0,0,0,1,4,1,123,2,999,0,1,1.4,93.33862666,-38.26438336,3.489074821,5174.589568,0
52,6,1,3,0,0,0,1,4,1,45,2,999,0,1,1.4,92.54384014,-38.07131212,2.704536705,5096.698989,0
23,7,2,1,0,0,0,1,4,1,85,5,999,0,1,1.4,92.69667515,-46.97369703,4.61215358,5291.062834,0
40,2,0,4,0,0,0,1,4,1,146,3,999,0,1,1.4,94.12693434,-43.34596042,3.213592854,5125.196919,0
40,1,1,0,1,0,0,1,4,1,93,3,999,0,1,1.4,94.34522985,-39.59045256,3.51998363,5276.885347,0
28,0,2,4,0,0,0,1,4,1,103,3,999,0,1,1.4,93.22120642,-38.97209903,2.213442775,5102.626609,0
55,1,1,0,1,1,1,1,4,1,54,3,999,0,1,1.4,94.90402727,-36.6089814,4.399556326,5206.0658,0
35,0,1,4,0,0,0,1,4,1,27,3,999,0,1,1.4,93.99090593,-44.78849029,0.363465775,5150.82993,0
38,0,1,1,0,0,0,1,4,1,117,2,999,0,1,1.4,92.96352421,-42.60632062,4.218845005,5202.571051,0
42,0,1,4,0,0,0,1,4,1,124,2,999,0,1,1.4,93.24655775,-35.73863696,-0.410389087,5149.137092,0
44,1,1,0,1,2,2,1,4,1,165,4,999,0,1,1.4,92.7249271,-44.93777759,3.595107202,5117.09017,0
33,6,1,3,0,2,0,1,4,1,141,4,999,0,1,1.4,92.49999835,-45.31205381,3.456843039,5126.735955,0
28,4,1,4,0,0,0,1,4,1,138,4,999,0,1,1.4,94.40534711,-44.15573917,3.08087963,5294.671091,0
41,1,1,0,1,0,0,1,4,1,385,1,999,0,1,1.4,94.0874898,-49.88791893,2.45559517,5155.921133,0
23,0,1,3,0,0,2,1,4,1,266,3,999,0,1,1.4,93.08511417,-40.84096037,4.562025074,5083.932036,0
58,5,1,0,1,2,0,1,4,1,50,1,999,0,1,1.4,93.25495607,-38.83756634,3.314395346,5221.706601,0
39,10,1,0,0,0,0,1,4,1,203,1,999,0,1,1.4,93.91829984,-42.95256289,5.492719797,5167.726616,0
32,6,0,3,0,2,0,1,4,1,118,1,999,0,1,1.4,93.9290522,-35.0705304,3.016309933,5140.550118,0
41,1,2,5,1,0,0,1,4,1,780,3,999,0,1,1.4,92.47401146,-39.72834072,2.757053283,5233.844425,0
39,0,2,1,0,2,2,1,4,1,98,1,999,0,1,1.4,92.9018292,-38.16705653,0.339361683,5290.152335,0
39,0,2,1,0,0,0,1,4,1,202,1,999,0,1,1.4,93.55915535,-46.5528915,-0.313566862,5129.412046,0
39,0,2,1,0,0,2,1,4,1,158,1,999,0,1,1.4,93.65360806,-39.81895698,2.930761307,5216.602536,0
27,9,2,4,0,2,0,1,4,1,224,2,999,0,1,1.4,94.17863349,-35.86174064,2.993867306,5171.238413,0
28,6,2,4,0,2,0,1,4,1,73,2,999,0,1,1.4,93.92289031,-38.81326562,2.727291444,5116.051775,0
54,9,0,0,0,2,0,1,4,1,111,2,999,0,1,1.4,93.57190131,-39.83730099,2.658521762,5387.673296,0
29,0,2,1,0,1,1,1,4,1,444,3,999,0,1,1.4,93.16387455,-35.49446346,-0.046646537,5217.070044,0
29,1,1,0,0,0,0,1,4,1,69,3,999,0,1,1.4,93.01270647,-36.26512855,4.426867087,5228.88939,0
37,6,2,4,1,0,2,1,4,1,88,4,999,0,1,1.4,93.20773951,-36.14919945,7.646268459,5247.821315,0
38,9,2,4,0,2,0,1,4,1,104,2,999,0,1,1.4,94.24251237,-44.98506244,4.157802301,5294.766217,0
44,9,1,4,0,0,0,1,4,1,252,4,999,0,1,1.4,93.51798119,-36.67024405,5.601559263,5150.823533,0
53,9,1,0,0,0,0,1,4,1,1049,6,999,0,1,1.4,93.40979272,-43.46537607,4.507979657,5119.227538,1
39,1,1,0,1,2,0,1,4,1,132,4,999,0,1,1.4,93.31986179,-42.73597563,5.250286927,5110.507697,0
31,3,1,0,0,0,0,1,4,1,260,3,999,0,1,1.4,94.61573923,-42.11648019,1.59820282,5133.266878,0
41,1,1,0,0,2,2,1,4,1,450,2,999,0,1,1.4,93.72254136,-42.34829473,5.656688842,5171.171788,0
41,2,1,4,0,2,2,1,3,3,381,4,999,0,1,1.4,94.1126597,-44.94509681,3.408936907,5067.051191,0
49,1,1,0,1,2,0,1,3,3,158,2,999,0,1,1.4,93.45668123,-32.72896622,1.237205357,5340.663382,0
25,7,1,1,0,2,0,1,3,3,479,9,999,0,1,1.4,91.92396033,-36.82530758,4.395697682,5234.700505,1
41,1,1,0,0,2,0,1,3,3,281,3,999,0,1,1.4,93.7540521,-44.6916356,1.921279191,5087.397425,0
53,4,1,4,0,0,2,1,3,3,128,3,999,0,1,1.4,93.77895587,-39.68872731,2.446726952,5313.006781,0
41,1,1,0,1,2,0,1,3,3,471,3,999,0,1,1.4,93.63377099,-46.52279467,1.687610645,5228.717514,0
56,5,1,0,0,2,0,1,3,3,58,1,999,0,1,1.4,94.22067594,-39.79974023,4.727246322,5125.62954,0
41,7,2,1,0,2,0,1,3,3,108,1,999,0,1,1.4,94.03087168,-37.48728913,4.922894908,5171.000824,0
35,1,1,5,0,2,0,1,3,3,140,1,999,0,1,1.4,94.07051321,-42.05844734,4.04689843,5152.618988,0
28,0,1,1,0,2,0,1,3,3,54,1,999,0,1,1.4,93.0966844,-39.90276941,1.455225956,5171.585442,0
28,0,1,1,0,0,0,1,3,3,249,1,999,0,1,1.4,93.60306386,-40.30785799,4.021221744,5172.720059,0
33,1,1,0,0,2,0,1,3,3,102,1,999,0,1,1.4,92.88353862,-44.38087163,2.572797462,5053.937815,0
29,6,1,4,0,0,0,1,3,3,215,3,999,0,1,1.4,93.1069244,-38.79019129,4.368184869,5195.107812,0
54,1,1,0,1,2,0,1,3,3,34,1,999,0,1,1.4,93.37323493,-44.13555791,5.896260563,5294.588778,0
31,1,1,0,1,0,0,1,3,3,161,1,999,0,1,1.4,93.50615994,-44.44705041,2.989886331,5035.101279,0
40,1,1,0,0,2,0,1,3,3,428,2,999,0,1,1.4,93.14854663,-39.94604497,5.786606642,5169.316859,0
34,9,2,3,0,2,0,1,3,3,157,1,999,0,1,1.4,94.07556367,-37.99204443,2.939367641,5227.752547,0
37,9,1,3,0,2,0,1,3,3,242,6,999,0,1,1.4,94.10602025,-38.56670878,3.788565172,5192.687053,0
28,1,2,0,0,0,0,1,3,3,117,1,999,0,1,1.4,93.10871674,-37.63708698,7.221012079,5054.241928,0
45,1,1,0,0,2,0,1,3,3,80,1,999,0,1,1.4,93.94472826,-40.25553086,6.342211482,5236.03407,0
28,1,1,0,0,0,0,1,3,3,36,1,999,0,1,1.4,93.1955103,-39.90681434,0.7904327,5177.179831,0
36,1,1,0,0,0,0,1,3,3,89,7,999,0,1,1.4,92.42731243,-54.70651239,6.970756314,5102.750801,0
26,10,2,1,0,0,0,1,3,3,173,1,999,0,1,1.4,93.75131801,-33.77867792,1.537515041,5265.709902,0
38,1,1,0,0,0,0,1,3,3,150,1,999,0,1,1.4,94.0637817,-46.84878063,2.396568727,5198.954589,0
38,1,1,0,0,0,0,1,3,3,292,1,999,0,1,1.4,92.99511755,-47.08453293,-0.034320572,5131.044294,0
44,0,0,5,0,0,0,1,3,3,183,2,999,0,1,1.4,93.58942194,-45.87154259,4.013186889,5108.607471,0
27,10,1,0,1,0,0,1,3,3,200,1,999,0,1,1.4,93.43107418,-35.56572134,4.120910075,5213.653733,0
56,7,0,1,0,0,2,1,3,3,150,1,999,0,1,1.4,93.65874702,-41.81419773,3.929904725,5132.186741,0
52,9,1,3,1,0,0,1,3,3,304,2,999,0,1,1.4,93.90065839,-44.64254867,6.216583821,5133.061879,0
42,10,1,0,1,2,0,1,3,3,163,1,999,0,1,1.4,93.56704871,-48.29733943,6.16808016,5095.585592,0
49,1,1,0,1,0,0,1,3,3,122,1,999,0,1,1.4,93.6371808,-41.7887901,3.964165504,5198.979514,0
36,9,1,1,0,0,0,1,3,3,426,1,999,0,1,1.4,94.65501334,-41.22162618,4.632354208,5022.570229,0
58,4,1,4,0,0,0,1,3,3,55,1,999,0,1,1.4,91.94284846,-41.48487144,8.736548948,5086.910529,0
41,3,1,1,0,0,2,1,3,3,86,1,999,0,1,1.4,93.15234533,-29.74362166,3.22592854,5224.006439,0
43,9,2,3,0,2,2,1,3,3,359,1,999,0,1,1.4,94.00175182,-39.29961649,1.335346996,5094.290927,0
37,0,1,1,0,0,0,1,3,3,305,1,999,0,1,1.4,93.19625855,-34.3067873,6.909737512,5293.220424,0
38,1,1,0,0,1,1,1,3,3,110,2,999,0,1,1.4,93.94024596,-42.47378631,4.614105176,5152.422745,0
55,1,1,0,0,2,0,1,3,3,92,1,999,0,1,1.4,93.0071207,-38.56689067,3.170358945,5163.893427,0
55,1,1,0,0,2,0,1,3,3,86,1,999,0,1,1.4,94.06102854,-38.28675678,5.879101196,5049.780429,0
33,7,1,1,1,2,0,1,3,3,102,1,999,0,1,1.4,93.18837631,-38.94136307,3.295378751,5122.332986,0
53,1,1,0,1,0,0,1,3,3,39,1,999,0,1,1.4,93.97901136,-30.4386565,5.266742833,5327.312676,0
42,0,1,0,0,0,0,1,3,3,340,1,999,0,1,1.4,93.88591093,-42.59786898,3.666684322,5144.644953,0
37,7,0,1,0,0,0,1,3,3,125,3,999,0,1,1.4,93.39148072,-38.25062021,5.591983607,5222.503638,0
41,1,1,5,0,0,0,1,3,3,529,1,999,0,1,1.4,93.76881543,-36.12270091,4.769413048,5134.136505,0
35,1,1,0,0,0,0,1,3,3,196,4,999,0,1,1.4,94.48752951,-41.16041321,4.384616999,5109.868498,0
47,5,1,0,0,0,0,1,3,3,484,1,999,0,1,1.4,94.18679786,-41.26151815,3.032945542,5148.622727,0
32,0,1,4,0,0,0,1,3,3,56,1,999,0,1,1.4,93.89233286,-42.84813481,-0.190623257,5252.645529,0
47,1,0,0,0,0,0,1,3,3,245,1,999,0,1,1.4,91.78288533,-36.28209126,1.974307563,5292.569966,0
57,5,0,4,0,0,0,1,3,3,156,2,999,0,1,1.4,93.41240052,-38.1566015,3.289898871,5162.490485,0
57,6,1,3,0,2,2,1,3,3,221,1,999,0,1,1.4,93.73461154,-33.47098517,3.568985591,5147.766664,0
54,5,1,1,0,2,2,1,3,3,1992,2,999,0,1,1.4,93.15534821,-46.49815392,5.228848153,5176.690894,0
41,7,2,3,0,2,0,1,3,3,143,1,999,0,1,1.4,93.5107714,-36.37918994,6.317024509,5194.631033,0
35,0,1,1,0,2,2,1,3,3,157,1,999,0,1,1.4,94.08273665,-37.0425658,3.338468165,5129.148673,0
27,2,2,4,0,2,0,1,3,3,420,2,999,0,1,1.4,93.69046593,-41.08323526,3.35167804,5129.150385,0
40,1,1,0,0,0,2,1,3,3,1135,2,999,0,1,1.4,94.68375156,-35.69486824,0.290532274,5002.262123,1
40,0,1,1,0,0,2,1,3,3,289,2,999,0,1,1.4,93.11929701,-43.37865881,4.361234452,5141.912913,0
53,9,1,3,0,2,0,1,3,3,307,2,999,0,1,1.4,93.40415928,-39.42026352,5.192656598,5153.166569,0
53,7,1,0,0,2,0,1,3,3,723,2,999,0,1,1.4,92.47134446,-42.21939174,5.278273269,5195.472535,0
42,4,1,4,0,0,2,1,3,3,650,2,999,0,1,1.4,93.71650381,-42.62136477,2.515844153,5174.861753,1
43,1,2,0,0,0,0,1,3,4,660,3,999,0,1,1.4,94.0262092,-39.53871569,6.013803329,5390.356944,0
26,1,1,4,0,0,0,1,3,4,63,4,999,0,1,1.4,93.51618958,-41.06755043,5.887375519,5281.727477,0
40,0,0,1,0,0,0,1,3,4,96,7,999,0,1,1.4,94.7276885,-38.25570175,2.796016453,5231.026189,0
39,1,1,5,1,0,0,1,3,4,218,2,999,0,1,1.4,94.02683682,-30.52563863,6.697241383,5271.036186,0
46,3,1,0,0,2,0,1,3,4,220,2,999,0,1,1.4,93.43237077,-40.24487971,4.667077174,5121.586666,0
41,1,1,0,0,0,0,1,3,4,144,5,999,0,1,1.4,93.59826239,-43.43074087,3.203585397,5306.090888,0
36,9,2,1,0,0,0,1,3,4,97,4,999,0,1,1.4,93.43340466,-48.0466245,4.796145535,5095.735341,0
38,1,1,0,1,0,0,1,3,4,32,3,999,0,1,1.4,94.17996631,-40.88689716,2.292855894,5227.5389,0
43,9,2,3,0,0,0,1,3,4,44,2,999,0,1,1.4,93.04997919,-47.14851082,4.896258446,5243.375087,0
50,1,0,0,0,0,0,1,3,4,79,3,999,0,1,1.4,92.48640164,-42.12948036,3.709272798,5214.660076,0
39,1,1,0,1,2,0,1,3,4,306,2,999,0,1,1.4,94.76955161,-35.11601159,3.716925234,5118.752316,0
30,1,2,1,0,0,0,1,3,4,71,1,999,0,1,1.4,92.74384849,-44.8258627,4.716899045,5249.70339,0
47,9,1,3,0,0,0,1,3,4,348,3,999,0,1,1.4,93.12158827,-48.62636675,0.957435784,5177.120049,0
49,9,2,1,0,2,0,1,3,4,144,1,999,0,1,1.4,94.36177224,-36.78323211,3.286813294,5188.481186,0
28,10,2,1,0,2,0,1,3,4,203,1,999,0,1,1.4,93.32985466,-38.79410499,5.519223851,5218.116772,0
31,7,2,1,0,0,0,1,3,4,106,1,999,0,1,1.4,92.78935655,-35.68876933,4.838602485,5153.416851,0
51,7,1,1,1,0,0,1,3,4,372,1,999,0,1,1.4,93.06593676,-37.76081278,1.598483495,5267.409243,0
28,7,1,1,0,0,0,1,3,4,60,2,999,0,1,1.4,94.05170168,-43.82619688,-0.228864356,5308.25958,0
28,4,1,4,0,2,0,1,3,4,134,2,999,0,1,1.4,94.31456518,-48.48077914,2.965516978,4983.436024,0
28,0,2,4,0,2,2,1,3,4,108,3,999,0,1,1.4,93.93615849,-38.87725098,-1.13125527,5187.412327,0
38,7,0,0,0,2,0,1,3,4,33,2,999,0,1,1.4,94.71880282,-34.51653987,0.613597875,5162.581954,0
30,6,1,4,0,2,2,1,3,4,957,3,999,0,1,1.4,93.13513054,-45.36541472,5.887959401,5278.818739,0
46,7,1,1,0,0,0,1,3,4,83,3,999,0,1,1.4,93.30301384,-37.71256967,3.205199256,5214.303807,0
40,0,0,3,1,0,0,1,3,2,343,2,999,0,1,1.4,94.02331698,-45.11795963,3.03491745,5324.34572,0
51,7,1,1,0,2,0,1,3,2,158,3,999,0,1,1.4,93.4483991,-45.77874967,1.986926143,5124.777143,0
45,4,2,4,0,0,2,1,3,2,269,3,999,0,1,1.4,93.8899109,-41.08584638,3.927558075,4993.605479,0
36,5,1,5,0,0,0,1,3,2,269,2,999,0,1,1.4,93.61543278,-43.40967929,5.112698671,5229.357966,0
46,0,1,1,1,0,0,1,3,2,375,3,999,0,1,1.4,93.39699706,-35.75140834,3.916504568,5107.340413,0
48,2,1,0,0,2,0,1,3,2,202,1,999,0,1,1.4,93.78900639,-38.83952482,3.913086385,5189.15768,0
32,3,1,0,0,0,0,1,3,2,149,1,999,0,1,1.4,94.01463142,-37.18371672,2.259444999,5179.668018,0
30,1,0,0,0,2,2,1,3,2,111,1,999,0,1,1.4,93.88836475,-38.52975769,4.275009976,5116.697608,0
56,4,1,4,0,2,0,1,3,2,188,1,999,0,1,1.4,93.77178864,-36.27580073,4.289364123,5105.866124,0
29,0,2,4,0,2,0,1,3,2,211,1,999,0,1,1.4,93.95132561,-32.87213681,1.683902392,5231.559124,0
43,1,1,0,0,2,0,1,3,2,24,1,999,0,1,1.4,93.23774259,-41.09277887,0.216172779,5099.975528,0
29,9,2,4,0,2,0,1,3,2,109,1,999,0,1,1.4,93.05935943,-42.85867917,5.223078835,5180.860875,0
42,1,1,0,1,2,2,1,3,2,472,1,999,0,1,1.4,94.92921759,-39.86641627,2.327996203,5178.511094,0
39,9,2,3,0,2,0,1,3,2,452,1,999,0,1,1.4,92.87940162,-35.55326972,5.05433881,5221.097191,0
52,5,0,3,0,0,0,1,3,2,269,2,999,0,1,1.4,93.54618525,-44.79794917,2.211182934,5159.380285,0
39,9,2,3,0,0,0,1,3,2,206,1,999,0,1,1.4,93.03013365,-37.83292743,2.947984516,5193.268014,0
40,1,1,0,0,2,0,1,3,2,228,2,999,0,1,1.4,93.55363104,-45.22966444,2.293047528,5181.052915,0
53,1,1,0,0,0,0,1,3,2,183,2,999,0,1,1.4,93.03838402,-37.87076418,5.328297608,5101.625701,0
30,1,2,0,0,0,0,1,3,2,267,1,999,0,1,1.4,93.01245999,-38.62753097,3.437832668,5158.014995,0
36,1,1,0,0,0,0,1,3,2,414,1,999,0,1,1.4,94.36175906,-37.09726225,3.639209711,5228.57691,0
28,1,1,1,0,2,0,1,3,2,60,1,999,0,1,1.4,92.98706486,-38.82212367,5.311931318,5114.363286,0
37,1,1,0,1,2,0,1,3,2,95,1,999,0,1,1.4,93.1197633,-41.83806833,0.802097224,5165.525247,0
38,1,1,0,1,0,0,1,3,2,85,1,999,0,1,1.4,92.25381984,-37.40519034,-1.280436909,5144.129012,0
38,1,1,1,0,2,0,1,3,2,125,1,999,0,1,1.4,93.98000159,-40.93958616,0.201719421,5222.68405,0
48,1,1,0,1,0,0,1,3,2,256,3,999,0,1,1.4,94.0081432,-32.8868477,4.141492344,5208.242157,0
45,0,1,1,0,0,0,1,3,2,172,10,999,0,1,1.4,93.19444219,-47.38061381,4.021741873,5180.146947,0
58,9,1,4,0,0,0,1,3,2,84,1,999,0,1,1.4,93.55735536,-43.38943441,2.360855138,5061.575978,0
41,0,1,1,0,0,0,1,3,2,412,1,999,0,1,1.4,94.01138845,-52.98715441,1.449135151,5263.18269,0
35,10,1,0,1,0,0,1,3,2,88,1,999,0,1,1.4,92.85058319,-37.46436695,4.143570397,5222.282384,0
42,1,1,0,0,0,0,1,3,2,130,1,999,0,1,1.4,93.70621894,-40.94560833,1.541704533,5121.385612,0
53,9,0,3,0,0,0,1,3,2,115,4,999,0,1,1.4,93.82953446,-40.57969099,6.766609094,5256.754115,0
38,9,2,4,1,2,2,1,3,2,168,1,999,0,1,1.4,94.36127672,-52.43151801,2.204299163,5078.483508,0
55,0,1,0,1,2,0,1,3,2,197,1,999,0,1,1.4,93.39186597,-42.57264207,1.50825373,5038.216389,0
54,0,0,5,1,0,0,1,3,2,154,1,999,0,1,1.4,93.10335424,-41.45891156,5.020757402,5015.940911,0
50,1,1,0,1,1,1,1,3,2,90,1,999,0,1,1.4,92.96267265,-33.17159677,3.71224427,5192.420921,0
57,3,0,0,0,2,0,1,3,2,51,1,999,0,1,1.4,95.33850044,-36.89640756,3.925796886,5237.20114,0
39,0,2,1,0,0,0,1,3,2,89,1,999,0,1,1.4,94.56697846,-37.77486033,2.690295391,5057.705941,0
39,0,2,1,0,0,0,1,3,2,108,1,999,0,1,1.4,92.99508731,-32.06705551,7.200953609,5142.986722,0
39,0,2,1,0,0,0,1,3,2,97,1,999,0,1,1.4,93.96524481,-39.17886428,3.911657923,5285.434554,0
43,4,1,4,0,0,2,1,3,2,203,1,999,0,1,1.4,92.83047602,-43.32976438,1.121349417,5198.832757,0
35,0,0,4,1,0,0,1,3,2,203,1,999,0,1,1.4,93.63151519,-46.70880996,4.77681212,5220.709749,0
36,5,1,5,0,0,0,1,3,2,88,1,999,0,1,1.4,94.32926763,-35.50480284,2.800793077,5173.998887,0
36,5,1,5,0,0,0,1,3,2,88,1,999,0,1,1.4,92.47327446,-43.98706961,2.451945138,5199.594441,0
29,0,2,4,0,0,0,1,3,2,42,1,999,0,1,1.4,92.32938071,-39.50386838,3.80988148,5135.864946,0
37,9,1,0,0,2,0,1,3,2,991,1,999,0,1,1.4,93.45849739,-37.17608933,5.241961879,5246.731486,0
34,0,0,4,0,0,0,1,3,2,676,1,999,0,1,1.4,93.72034476,-43.30230794,-0.337771885,5183.724438,1
34,4,1,4,0,2,0,1,3,2,652,1,999,0,1,1.4,94.71178178,-34.09280911,3.482037609,5223.949609,0
29,1,0,1,0,2,0,1,3,2,178,1,999,0,1,1.4,94.60786137,-41.93272394,-0.734726287,5163.079289,0
52,3,2,0,0,2,0,1,3,2,306,4,999,0,1,1.4,93.49138732,-45.20041196,1.079047302,5203.152441,0
24,0,2,1,0,2,2,1,3,2,354,1,999,0,1,1.4,94.25658503,-39.02656143,0.906763905,5166.605391,0
27,7,1,0,0,0,0,1,3,2,100,3,999,0,1,1.4,93.75527568,-47.85756387,2.144521855,5127.146248,0
30,9,1,3,0,2,0,1,3,2,501,2,999,0,1,1.4,92.7759762,-39.77493871,1.277016009,5248.815263,0
34,1,1,0,0,2,0,1,3,2,93,1,999,0,1,1.4,93.94804176,-36.98158145,6.429992508,5120.060682,0
41,7,2,1,1,0,2,1,3,2,504,1,999,0,1,1.4,94.03775816,-45.47581592,2.56148975,5183.283218,0
57,3,1,0,0,2,0,1,3,2,381,3,999,0,1,1.4,93.20453914,-37.14334163,2.946685154,5166.953371,0
32,7,1,1,0,2,0,1,3,2,251,2,999,0,1,1.4,93.19299314,-32.66693448,4.907275981,5156.483935,0
37,9,1,0,0,0,0,1,3,2,515,2,999,0,1,1.4,93.70026165,-34.12172217,2.248276876,5178.355954,0
38,1,1,0,0,2,0,1,3,2,389,2,999,0,1,1.4,93.11283965,-45.51706377,3.695587676,5345.755361,0
50,2,1,3,0,2,0,1,3,2,155,2,999,0,1,1.4,93.69201856,-39.9226151,5.583732907,5225.941171,0
28,4,2,5,0,0,0,1,3,2,135,2,999,0,1,1.4,94.36749459,-45.15967388,4.353093105,5104.598972,0
39,1,1,0,1,0,2,1,3,2,74,5,999,0,1,1.4,93.73579537,-36.90223621,3.122478061,5060.485394,0
34,1,1,0,0,2,0,1,3,2,225,2,999,0,1,1.4,93.84737562,-39.6894094,1.868060443,5082.589444,0
30,7,1,0,0,0,2,1,3,2,172,2,999,0,1,1.4,93.78595447,-36.65370287,2.027860021,5111.940392,0
25,7,2,1,0,2,0,1,3,2,202,2,999,0,1,1.4,94.20954075,-36.8667338,2.645317868,5139.077822,0
43,1,1,0,0,2,0,1,3,2,155,3,999,0,1,1.4,92.11127635,-49.37516941,4.015780081,5278.226808,0
26,9,1,3,0,2,0,1,3,2,277,2,999,0,1,1.4,93.65396529,-35.72839859,1.346625905,5164.398516,0
46,1,1,0,1,0,0,1,3,2,746,4,999,0,1,1.4,93.47355904,-39.96973375,2.991925428,5186.952807,0
29,2,2,4,0,2,0,1,3,2,167,11,999,0,1,1.4,93.33743033,-38.08326749,2.996106897,5010.274291,0
23,9,2,3,0,2,0,1,3,2,194,2,999,0,1,1.4,94.00130353,-39.5556502,3.264613558,5208.121983,0
55,1,1,0,1,0,0,1,3,2,385,6,999,0,1,1.4,94.15982718,-43.49773808,4.373602056,5111.721652,0
36,4,1,0,1,2,0,1,3,0,124,2,999,0,1,1.4,93.3674261,-44.87038806,1.088139907,5106.851281,0
46,6,1,1,1,2,0,1,3,0,121,1,999,0,1,1.4,92.61627963,-40.75481263,4.226803366,5132.867829,0
32,9,2,3,0,0,0,1,3,0,566,3,999,0,1,1.4,93.98383659,-40.21680709,3.677189625,5103.745574,0
46,1,1,5,0,2,0,1,3,0,257,1,999,0,1,1.4,92.98069485,-43.88372699,3.82722959,5112.733994,0
31,9,1,1,0,2,0,1,3,0,111,1,999,0,1,1.4,92.73895598,-36.89336361,2.618136008,5143.174596,0
24,1,2,0,1,0,0,1,3,0,270,1,999,0,1,1.4,93.43619147,-42.18972898,4.48778144,5176.108621,0
37,0,2,4,0,0,0,1,3,0,43,11,999,0,1,1.4,93.8991728,-36.38586712,4.518521944,5240.595994,0
27,7,2,1,0,2,0,1,3,0,433,1,999,0,1,1.4,93.35700406,-40.77291203,2.765770693,5124.470011,0
56,6,1,0,1,0,0,1,3,0,523,1,999,0,1,1.4,94.04510427,-46.64498535,3.574986787,5249.863079,0
55,9,1,4,0,2,0,1,3,0,49,1,999,0,1,1.4,93.69849843,-39.56552493,2.116496528,5144.649784,0
32,1,1,0,1,0,2,1,3,0,191,2,999,0,1,1.4,94.0232514,-44.75487036,2.57342093,5106.771856,0
26,0,2,1,0,0,2,1,3,0,634,1,999,0,1,1.4,92.76190868,-39.59011205,3.352343121,5232.34631,0
45,4,1,4,1,0,2,1,3,0,355,1,999,0,1,1.4,93.55768154,-35.13282244,4.724188591,5222.093876,0
45,4,1,4,1,0,2,1,3,0,31,1,999,0,1,1.4,92.49983885,-34.85532193,1.646844158,5143.590066,0
29,1,2,1,0,2,0,1,3,0,52,4,999,0,1,1.4,93.0690353,-49.12743751,2.408689829,5197.774221,0
